,0,1,2,3,4,5
1997,백만송이 장미 노래 너무나 잘불렀어요 화이팅 하세요,이유숙,2023-02-15T00:09:19Z,2023-02-15T00:09:19Z,3,nqMNxBVI8lE
1998,너무마음에감동을주내요.너무잘들어습니다우승하세요,김동자,2023-02-15T00:08:42Z,2023-02-15T00:08:42Z,3,nqMNxBVI8lE
1999,대박이다. 정말  고품격 무대네요. 멋있어요. 왠지모르게  손태진씨 노래는  뭔가 좀  다른것  같아요.  감동 또감동을 받았어요. 결승까지 골인하자.👍🏿👍🏿👍🏿🙏🙏🙏💯💯💯❤️❤️❤️,김점순,2023-02-15T00:08:25Z,2023-02-15T00:08:25Z,6,nqMNxBVI8lE
2000,그냥 안방 공연장이었다.,다웟,2023-02-15T00:06:57Z,2023-02-15T00:06:57Z,3,nqMNxBVI8lE
2001,최고였다   마,다웟,2023-02-15T00:06:09Z,2023-02-15T00:06:09Z,3,nqMNxBVI8lE
2002,"손태진님
응원합니다 
홧팅하세요 
우승갑시다 최고 👍",석순 김,2023-02-15T00:05:43Z,2023-02-15T00:05:43Z,4,nqMNxBVI8lE
2003,아주 어려운 노래이고  아무나 도전  못하는 노래인데  대박 입니다,배난초,2023-02-15T00:05:14Z,2023-02-15T00:06:33Z,5,nqMNxBVI8lE
2004,손태진   최고 십니다  너무 멋져요 응원 합니다,Okhee Choi,2023-02-15T00:04:16Z,2023-02-15T00:04:16Z,3,nqMNxBVI8lE
2005,명품보이스 손태진완전감동💚💚💚💚💚💚,황순자,2023-02-15T00:03:53Z,2023-02-15T00:03:53Z,2,nqMNxBVI8lE
2006,손태진 손태진  일등 갑니다,배난초,2023-02-15T00:03:26Z,2023-02-15T00:03:26Z,4,nqMNxBVI8lE
2007,멋진 노래 멋진 가수 손태진 화이팅입니다.,성기주,2023-02-15T00:01:52Z,2023-02-15T00:01:52Z,6,nqMNxBVI8lE
2008,"손태진 최고~
고품격 명품 보이스~
앞으로 계속 ~
우승 간절히 기원^^",장동순,2023-02-14T23:59:58Z,2023-02-14T23:59:58Z,3,nqMNxBVI8lE
2009,"환상의 목소리 손태진
진입니다 이미♡",애플,2023-02-14T23:59:54Z,2023-02-14T23:59:54Z,3,nqMNxBVI8lE
2010,"어제 불타는 눈호강 귀호강
가슴이 저리도록
고품격의 감동의시간
손태진님의 백만송이 들으면서 울컥울컥했습니다
그누구도 따라부를수없는
너무나도 멋진 명품보이스 품격
보고 또봐도 감동그자체입니다
무조건 우승입니다
축복합니다♡",손정숙,2023-02-14T23:58:03Z,2023-02-16T02:43:01Z,9,nqMNxBVI8lE
2011,끊임없이 도전하는 슈트발 손태진 어쩜 이런 목소리가 나올까요 행복한밤이었어요.,옥선 최,2023-02-14T23:57:20Z,2023-02-14T23:57:20Z,3,nqMNxBVI8lE
2012,실력자! 퐈이팅!,김성대,2023-02-14T23:56:57Z,2023-02-14T23:56:57Z,3,nqMNxBVI8lE
2013,"백만송이 너무 좋았어요
꼭 승리하세요",강옥자,2023-02-14T23:54:24Z,2023-02-14T23:54:24Z,3,nqMNxBVI8lE
2014,태진님 이모조모님 노래선택은  최고였어요 태진님 목소리로 눈감고 들어니 감동을 받았습니다 ♡♡♡,이윤남,2023-02-14T23:54:22Z,2023-02-14T23:54:22Z,2,nqMNxBVI8lE
2015,"손태진님 명품보이스  너무나 행복합니다.
꼭 우승하시길 간절히  기원합니다",해운대,2023-02-14T23:53:55Z,2023-02-14T23:53:55Z,3,nqMNxBVI8lE
2016,손태진님 최고입니다   우승갑시다,박금숙,2023-02-14T23:53:47Z,2023-02-14T23:53:47Z,3,nqMNxBVI8lE
2017,손태진님 진 가즈아~!,꽃뜨락,2023-02-14T23:51:43Z,2023-02-14T23:51:43Z,2,nqMNxBVI8lE
2018,👍👍👍,김기종 남,2023-02-14T23:50:54Z,2023-02-14T23:50:54Z,3,nqMNxBVI8lE
2019,진입니다,윤숙경,2023-02-14T23:50:33Z,2023-02-14T23:50:33Z,3,nqMNxBVI8lE
2020,가슴깊이 파고드네요 숨을 죽이고 들었네요.손태진님의 명품 트롯으로 트롯이 한단게 업그레이드 되고있네요.꼭 1등해서 계속 들려주세요.🥰🥰🥰,전선희,2023-02-14T23:48:33Z,2023-02-14T23:48:33Z,72,nqMNxBVI8lE
2021,🌹손태진님🌹손태진님🌹손태진님🌹,Good job,2023-02-14T23:47:56Z,2023-02-14T23:47:56Z,3,nqMNxBVI8lE
2022,이런무대를 볼수있게해주셔서 감사합니다~감동입니다^^,최은영,2023-02-14T23:47:50Z,2023-02-14T23:47:50Z,3,nqMNxBVI8lE
2023,손태진 화이팅. 우승 하세요,이민주,2023-02-14T23:46:55Z,2023-02-14T23:46:55Z,3,nqMNxBVI8lE
2024,손태진님이 가요를 부르겠다고 결심하시고 불트에 나와 주셔서 감사드립니다^^ 살면서 이렇게 가슴이 떨리는음성은 처음 입니다~ 노래가 섹시할수도 달콤할수도 있다는걸 알게해준 손태진님~ 사랑하고 응원합니다~ 경남진주에서~ㅎㅎ,nami Baek,2023-02-14T23:46:49Z,2023-02-14T23:46:49Z,5,nqMNxBVI8lE
2025,"손태진님~~~
백만송이 장미 정말 감동이에요
이야기를 하듯이 대사 한소절 한소절 마음에 와닿네요
마음의 울림이 있는 태진님 음악 정말 존경합니다",나나,2023-02-14T23:45:30Z,2023-02-14T23:45:52Z,131,nqMNxBVI8lE
2026,"손태진님 이번 불트를 보고 팬텀부터 정주행했답니다. 
격렬히  응원합니다

백만송이  ...가사가 이처럼 귀에 쏙들어오고 숨죽이며 듣긴첨이네요.
찐~~팬이 되었답니다",숲속힐링,2023-02-14T23:45:01Z,2023-02-14T23:46:21Z,2,nqMNxBVI8lE
2027,"손태진님!
가슴이 떨려요
눈물이 한없이 흐르네요
가슴이 먹먹해지며  
가슴이  터져버릴것 같아요
잠못이루는 밤입니다
손태진님 우승가즈아",지니,2023-02-14T23:44:43Z,2023-02-14T23:44:43Z,2,nqMNxBVI8lE
2028,제 원픽입니다~최고최고^^,최은영,2023-02-14T23:44:26Z,2023-02-14T23:44:26Z,4,nqMNxBVI8lE
2029,태진님 노랴를 들으면  메말랐던 마음에  단비 처럼  마음이 촉촉해 집니다!  진심으로   응원 합니다!~^^,파란하늘,2023-02-14T23:44:11Z,2023-02-14T23:44:11Z,3,nqMNxBVI8lE
2030,손태진님 최고의가수~♡,김진남,2023-02-14T23:44:08Z,2023-02-14T23:44:08Z,2,nqMNxBVI8lE
2031,역쉬!!손태진 짱 👍,쫑아 전,2023-02-14T23:44:03Z,2023-02-14T23:44:03Z,1,nqMNxBVI8lE
2032,감동감동입니다손태진최고,신윤경,2023-02-14T23:42:16Z,2023-02-14T23:42:16Z,1,nqMNxBVI8lE
2033,불트의 나의 원픽!  태진님 끝까지.. top찍으세요^^ go go~~,내사랑 맑음,2023-02-14T23:42:13Z,2023-02-14T23:42:13Z,2,nqMNxBVI8lE
2034,한음 한음 놓칠수 없게 만드는 황홀한 음색이네요. 푹 빠져서 들었어요. 👍👍👍,H J,2023-02-14T23:42:09Z,2023-02-14T23:42:09Z,3,nqMNxBVI8lE
2035,"손태진 님에게만 백만송이 장미를 🌹 🏵 🌹 🏵 🌹 🏵 🌹 🏵 🌹 🏵 🌹 🏵 🌹 🏵 를 드리고 싶습니다^^
 아름다운 트롯트를 만나게 해주신 당신 이네요!
목소리ㆍ곡 연출력 ㆍ표정ㆍ등으로  모든 노래가 태진님에게서 다시 태어나는것 같습니다! 꼭~~우승을 드리고 싶습니다! 태진님께만~~~♡♡♡",라라,2023-02-14T23:41:59Z,2023-02-14T23:41:59Z,12,nqMNxBVI8lE
2036,손태진님의  꿀보이스랑~~백만송이가 최고의  감성입니다,바이올렛1234,2023-02-14T23:41:55Z,2023-02-14T23:41:55Z,2,nqMNxBVI8lE
2037,지루하다,구본경,2023-02-14T23:41:28Z,2023-02-14T23:41:28Z,2,nqMNxBVI8lE
2038,"들을수록 감동이네요 
손태진 님 응원합니다",only,2023-02-14T23:41:10Z,2023-02-14T23:41:10Z,1,nqMNxBVI8lE
2039,이렇게 멋진 노래에 감동이 절로옵니다,김채은,2023-02-14T23:39:46Z,2023-02-14T23:39:46Z,2,nqMNxBVI8lE
2040,어제는 멋진 음악회였어요,bach shafran,2023-02-14T23:38:59Z,2023-02-14T23:38:59Z,2,nqMNxBVI8lE
2041,온화하고 젠틀한 성품이 노래에 묻어나서 빠져드네요,정자희,2023-02-14T23:38:41Z,2023-02-14T23:38:41Z,1,nqMNxBVI8lE
2042,역쉬! 손태진!!  흠이 없는 손태진!! 최고의 명품 보이스!!,손샤인 홀릭💕,2023-02-14T23:37:56Z,2023-02-14T23:37:56Z,1,nqMNxBVI8lE
2043,"손태진 또 하나의 감동을 주시네요😘🙂🙂
꼭 우승하시길 응원 합니다~~👍👍👍👍👍👍👍💕💕💕",민경이,2023-02-14T23:36:39Z,2023-02-14T23:36:39Z,267,nqMNxBVI8lE
2044,역시 손태진님 이십니다. 감동 입니다.우승 가즈아~~,김나경,2023-02-14T23:35:11Z,2023-02-14T23:35:11Z,2,nqMNxBVI8lE
2045,손태진 1등가자~~,여꽁냥이,2023-02-14T23:34:43Z,2023-02-14T23:34:43Z,3,nqMNxBVI8lE
2046,눈앞에 장미가 펼쳐진듯.고혹적인 목소리 손태진님,obgirl kkang,2023-02-14T23:33:19Z,2023-02-14T23:33:19Z,2,nqMNxBVI8lE
2047,"깊은 감동입니다
태진님응원합니다",신영자,2023-02-14T23:32:33Z,2023-02-14T23:32:33Z,0,nqMNxBVI8lE
2048,제일 감동이야~~~^^,앨리 미,2023-02-14T23:31:50Z,2023-02-14T23:31:50Z,0,nqMNxBVI8lE
2049,"손태진   환상 
색다른 고급진 매력폭발 
품격에   아이콘 짱짱 👍",순미 김,2023-02-14T23:29:33Z,2023-02-14T23:29:33Z,0,nqMNxBVI8lE
2050,"고품격의 노래 잘 들었어요
손태진씨 꼭 우승 기원합니다~~",유정옥,2023-02-14T23:29:32Z,2023-02-14T23:29:32Z,0,nqMNxBVI8lE
2051,아유 미치것네요 이노래를 멈출수가없어 태진님 노래로 종일 이어폰 끼고 있어니 일도 자꾸 무의식중에 실수 연발이네요 태진님  노래해주심이 정말 감사하네요 응원하고 사랑합니다,딸기 요거트,2023-02-14T23:29:31Z,2023-02-14T23:29:31Z,1,nqMNxBVI8lE
2052,손태진님이 있어 행복해요 꼭 우승해서 좋은노래 많이들려줘요,배경옥,2023-02-14T23:29:27Z,2023-02-14T23:29:27Z,0,nqMNxBVI8lE
2053,"손태진님    ㆍ감동입니다
미스터트롯2   ㆍ진
계속   응원합니다",최영숙,2023-02-14T23:28:55Z,2023-02-14T23:28:55Z,107,nqMNxBVI8lE
2054,"손태진님 백만송이장이 숨숙이고 가슴죽이고 빠져드네요
응원합니다",버그,2023-02-14T23:28:08Z,2023-02-14T23:28:08Z,1,nqMNxBVI8lE
2055,정말감동이예요 새벽부터 감상하네요 최고  우리트롯도 이제 세계수준이에요,동원이가 있어서 미스터트롯빛이난다경옥,2023-02-14T23:27:55Z,2023-02-14T23:27:55Z,81,nqMNxBVI8lE
2056,"고품격이란게 바로 이런거구나
들을수록 들을수록 듣고싶은..
손태진님은 트롯의 품격을 확 끌어올리셨습니다
우승 응원합니다~",김선,2023-02-14T23:27:16Z,2023-02-14T23:27:16Z,0,nqMNxBVI8lE
2057,백만송이를  !!!!! 무한감동,정미선,2023-02-14T23:26:35Z,2023-02-14T23:26:35Z,1,nqMNxBVI8lE
2058,"태진님  노래에 온 모에   세포들이  꿈틀거리네요
넘~조으네요!",명희김,2023-02-14T23:24:23Z,2023-02-14T23:24:23Z,3,nqMNxBVI8lE
2059,"태진님
감동적인 무대 잘 봤습니다.
목소리 하나로 사람의 마음을 감동시키는 노래 들으며 행복한 순간이었네요.
결승까지 가서 꼭 우승하길 응원할게요.
태진님 화이팅!!❤️❤️",고은주,2023-02-14T23:24:04Z,2023-02-14T23:24:04Z,3,nqMNxBVI8lE
2060,"와  👍 
명품  보이스   
손태진  가수님
고급스럽고   명품 음색
모습도  고급 스런 모습
이 모든것을  갖추기까지 노력이  보입니다   ᆢ
보석  중에 최고의보석
세련미 ㆍ노련미 ᆢ자신감
최고 의 무대  였습니다 
손태진 님  노래하는
모습을 보니   내내
감사 합니다  행복합니다",손순옥,2023-02-14T23:23:33Z,2023-02-14T23:23:33Z,4,nqMNxBVI8lE
2061,손태진님 백만송이 잘어울릴꺼같은데 왜 안부르나했어요~~~아껴두셨군요~오늘부터 황영웅님과함께 응원함니다~화이팅~♡♡♡,나나 바,2023-02-14T23:22:55Z,2023-02-14T23:23:29Z,2,nqMNxBVI8lE
2062,너무너무좋아요!,이병훈,2023-02-14T23:22:43Z,2023-02-14T23:22:43Z,4,nqMNxBVI8lE
2063,"태진님 격하게 응원합니다
최고 입니다!",HS Park,2023-02-14T23:22:09Z,2023-02-14T23:22:09Z,4,nqMNxBVI8lE
2064,"손태진님~~볼수록 들을수록
매력젹이네요
목소리가 늠 고급진느낌요
조금더 홧팅해서 1등가여~~",은주 황,2023-02-14T23:21:51Z,2023-02-14T23:21:51Z,4,nqMNxBVI8lE
2065,손태진 백만송이장미 레전드무대 감동 또 감동!!! 아낌없이 노력하고 품격높은 음악을 펼치는 손태진 음악가의 무대를 향해 기립박수×백만번 드립니다.,예닮,2023-02-14T23:21:06Z,2023-02-14T23:21:06Z,3,nqMNxBVI8lE
2066,손태진 님 노래들으면 편안하고 행복합니다.,이은희,2023-02-14T23:19:29Z,2023-02-14T23:19:29Z,3,nqMNxBVI8lE
2067,손태진 님 정말 최고입니다 더 말을 할수가 없네요 어쩜 이렇게 잘하시나요,예쁜당신,2023-02-14T23:19:24Z,2023-02-14T23:19:24Z,3,nqMNxBVI8lE
2068,"정말빚나는트로맨이십니다.꼭우승으로가야해요.

듣고있음넘넘 행복합니다",김덕순,2023-02-14T23:17:28Z,2023-02-14T23:17:28Z,3,nqMNxBVI8lE
2069,목소리도 참 고급스럽네요,레지나,2023-02-14T23:17:20Z,2023-02-14T23:17:20Z,3,nqMNxBVI8lE
2070,손태진 태진님 너무나도 멋있어요👍🥰 태진님 음악을 향한 마음으로 얼마나 많이 준비하고 연습하고 노력하셨을지!!! 나의 스타 손태진 님 화이팅 응원합니다 포르짜 💙,예닮,2023-02-14T23:17:07Z,2023-02-14T23:17:07Z,2,nqMNxBVI8lE
2071,내가  들은백만송이장미중에  제일잘한것 같아요  너무 너무감동이었습니다  진이 되던아니던 저는영원한 팬이 될겁니다  화이팅하세요,가을소풍,2023-02-14T23:15:06Z,2023-02-14T23:15:06Z,3,nqMNxBVI8lE
2072,듣는동안  넘 행복합니다.,제이제이,2023-02-14T23:14:37Z,2023-02-14T23:14:37Z,4,nqMNxBVI8lE
2073,손태진감동감동!화이팅! 우승가자,윤정 양,2023-02-14T23:14:24Z,2023-02-14T23:14:24Z,4,nqMNxBVI8lE
2074,손태진 백만송이 장미 태진님만의 매력으로 잘 풀어낸 무대라고 생각합니다 !  이렇게 노래부르시는데 어떻게 거절할수가 있겠어요 !  고품격 트롯 명품트롯 손태진 !  노래를 들으면 들을수록 더 감동이에요 !  손태진 장르 최고 !!,소영,2023-02-14T23:13:55Z,2023-02-14T23:13:55Z,9,nqMNxBVI8lE
2075,최고입니다,조해숙,2023-02-14T23:13:49Z,2023-02-14T23:13:49Z,3,nqMNxBVI8lE
2076,"미워하는 
미워하는 
미워하는 마음없이~~

이 부분
최곱니다.
기절하는줄알았습니다!",가야호야,2023-02-14T23:13:36Z,2023-02-14T23:13:36Z,3,nqMNxBVI8lE
2077,손태진만이 고급졌다,Works Joy,2023-02-14T23:11:54Z,2023-02-14T23:11:54Z,4,nqMNxBVI8lE
2078,"백만송이 장미..
감동 그 자체 였던 듯..
천상의 가수..
손태진님 불트 최종 응원합니다👍👍👍👍👍",수애 조,2023-02-14T23:11:25Z,2023-02-14T23:11:25Z,5,nqMNxBVI8lE
2079,태진님노래는 무한반복해서 들어도 질리지않고 들을때마다 또다른 감동과 여운을 안겨줍니다! 태진님목소리로 하루를 시작할수있어 너무 행복하네요^^,J.Y,2023-02-14T23:10:29Z,2023-02-14T23:10:29Z,3,nqMNxBVI8lE
2080,격조가 높은 노래로 만들어 주시네요 감사합니다,서진,2023-02-14T23:09:57Z,2023-02-14T23:09:57Z,4,nqMNxBVI8lE
2081,"손태진님 원픽이되었습니다
너무감동적이고 트롯에 이런분이 있다니 너무놀랍고 따듯한목소리에 더더욱 감동입니다불티의 찐이되었습니다",여름,2023-02-14T23:09:31Z,2023-02-14T23:09:31Z,9,nqMNxBVI8lE
2082,"손태진  어쩜  하는 노래마다  이렇게 가슴을 울리는지 ~~
숨도 못쉬고 보았습니다.
너무 감동입니다.",Herry Won,2023-02-14T23:09:05Z,2023-02-14T23:09:51Z,5,nqMNxBVI8lE
2083,역시 최고입니다 ㅎㅎ,이화선,2023-02-14T23:09:02Z,2023-02-14T23:09:02Z,3,nqMNxBVI8lE
2084,응원합니다!!목소리 감동이었어요,정은숙,2023-02-14T23:08:30Z,2023-02-14T23:08:30Z,2,nqMNxBVI8lE
2085,몰입도 최강의 레전드 무대!!아직도 어제 본방의 여운이 남아서 너무 행복하네요^^ 깊은 울림을 주고 노래에 빠지게 하는 마법같은 목소리를 가지신 태진님!! 너무 멋지시고 또 거대한 감동 주셔서 감사해요😍😍,지구별여행자,2023-02-14T23:08:20Z,2023-02-14T23:08:20Z,2,nqMNxBVI8lE
2086,손태진님 노래를 너무 잘하세요 진짜 감탄하면서 들었네요,Love Sky,2023-02-14T23:07:55Z,2023-02-14T23:07:55Z,4,nqMNxBVI8lE
2087,결승가자 손태진님,지민,2023-02-14T23:07:32Z,2023-02-14T23:07:32Z,3,nqMNxBVI8lE
2088,명품보이스입니다,검둥휜둥TV,2023-02-14T23:07:05Z,2023-02-14T23:07:05Z,3,nqMNxBVI8lE
2089,"감동감동입니다~
정말로.명품보잇네요.오늘하루도힘이되네요
화이팅입니다 ~~♡♡♡♡♡♡",검둥휜둥TV,2023-02-14T23:06:27Z,2023-02-14T23:06:27Z,3,nqMNxBVI8lE
2090,고품격음색 감동입니다,지민,2023-02-14T23:06:15Z,2023-02-14T23:06:15Z,2,nqMNxBVI8lE
2091,"손태진님께 점점 빠져드는
손태진앓이~~",영랑,2023-02-14T23:05:41Z,2023-02-14T23:05:41Z,2,nqMNxBVI8lE
2092,손태진님~우승기원합니다 이렇게 아름다운백만송이장미가 있다니 황홀그자체입니다♡♡,권희주,2023-02-14T23:05:05Z,2023-02-14T23:05:05Z,184,nqMNxBVI8lE
2093,고퀄보이스최고 손태진님 파이팅!!진 가즈아♥️♥️♥️♥️♥️,에이아이사랑,2023-02-14T23:04:45Z,2023-02-14T23:04:45Z,3,nqMNxBVI8lE
2094,아~감동감동  입니다태진님 너무  멋져요 최고입니다 일등 이예요,순진 최,2023-02-14T23:04:06Z,2023-02-14T23:04:06Z,64,nqMNxBVI8lE
2095,역시 손태진!,IN HEO,2023-02-14T23:02:47Z,2023-02-14T23:02:47Z,6,nqMNxBVI8lE
2096,"백만개의 별이 반짝인 아름다운 무대 
손태진 님의 백만송이 장미 최고였습니다.",콜라보,2023-02-14T23:01:59Z,2023-02-14T23:01:59Z,6,nqMNxBVI8lE
2097,"매력적인 태진님 목소리
너무 좋다
듣고 또 듣고~
꼭 우승을 기원합니다",금희 박,2023-02-14T23:01:23Z,2023-02-14T23:01:23Z,20,nqMNxBVI8lE
2098,아침 눈뜨자마자 백만송이 장미를 듣고 있어요. 어제 밤 이노래 부를 때 울었어요.,소녀,2023-02-14T23:01:04Z,2023-02-14T23:01:04Z,6,nqMNxBVI8lE
2099,"손태진님 보이스 최고
우승가즈아~♡",김옥인 김옥인,2023-02-14T23:01:02Z,2023-02-14T23:01:02Z,6,nqMNxBVI8lE
2100,"스윗하고 고급진 고품격 꿀보이스 손태진 가수님 백만송이 장미 감동감동입니다
우~승 1등 가즈아~~응원합니다👍👏🙏",해바라기고영옥,2023-02-14T22:59:35Z,2023-02-14T22:59:35Z,382,nqMNxBVI8lE
2101,"불타는.손태진때문에 시청.얼굴표정은
완전 끝을내는구만",최난영,2023-02-14T22:59:23Z,2023-02-14T22:59:23Z,6,nqMNxBVI8lE
2102,이 노래를 이렇게 풀어낼 수 있군요 직접 현장에서 들으신 분들 부러워요 저도 공연장에서 직접 듣고 싶네요,베짱이,2023-02-14T22:59:11Z,2023-02-14T22:59:11Z,5,nqMNxBVI8lE
2103,손태진님 백만송이 장미꽃이 활짝 웃는 것처럼 최고의 날이  올겁니다 화이팅 입니다,용자 안,2023-02-14T22:58:45Z,2023-02-14T22:58:45Z,5,nqMNxBVI8lE
2104,손태진님 우승 가자 ~ 🤍,윤몽이,2023-02-14T22:58:12Z,2023-02-14T22:58:12Z,5,nqMNxBVI8lE
2105,끝내주네요.  최고입니다.,1% math,2023-02-14T22:57:59Z,2023-02-14T22:58:48Z,5,nqMNxBVI8lE
2106,"눈물이납니다
너무나감동 
시를 낭독한 느낌 
손태진님 감사합니다 
힐링했습니다",영숙 위,2023-02-14T22:57:53Z,2023-02-14T22:57:53Z,10,nqMNxBVI8lE
2107,"손태진 백만송이 노래들음눈물이
나오드라고..흑흑
이...갬성어쩔거나",최난영,2023-02-14T22:56:54Z,2023-02-14T22:56:54Z,5,nqMNxBVI8lE
2108,불타는트롯맨 명품제작진 명품도전자들 박수를 보냅니다,꽃님이,2023-02-14T22:56:19Z,2023-02-14T22:56:19Z,137,nqMNxBVI8lE
2109,너무 고급진 음악 감상이였습니다,이지혜,2023-02-14T22:55:19Z,2023-02-14T22:55:19Z,5,nqMNxBVI8lE
2110,"태진님의 백만송이장미
감동입니다   탑7인에드시길
바라며 응원투표합니다",sunghee,2023-02-14T22:54:57Z,2023-02-14T22:54:57Z,41,nqMNxBVI8lE
2111,"손태진.최고,
노래최고.
비쥬얼최고.
슈탈.최고
백만송이조모님
노래.정말 잘하시네
...",최난영,2023-02-14T22:54:51Z,2023-02-14T22:54:51Z,4,nqMNxBVI8lE
2112,넘잘하십니다  진짜반햇네요  일등까지합시다   홧팅,김수경,2023-02-14T22:54:50Z,2023-02-14T22:54:50Z,5,nqMNxBVI8lE
2113,숨쥑이고밨네요,김수경,2023-02-14T22:54:00Z,2023-02-14T22:54:00Z,4,nqMNxBVI8lE
2114,"손태진 님 백만송이 장미가 내 마음의 백만개 감정을 다 일깨워 주네요 
태진님 꼭 우승하셔서 새로운 트롯의 장을 여시길 응원합니다",lf lsc,2023-02-14T22:53:53Z,2023-02-15T07:43:25Z,64,nqMNxBVI8lE
